lambda_slow,p_fast
0.425621861,0.193181572
0.867901952,0.29450889
0.041378373,0.316168387
0.638270573,0.235743583
0.100346517,0.320430481
1.820865763,0.220428201
0.225461752,0.192363337
0.166653848,0.319291212
0.140782176,0.275059297
0.505223712,0.232070009
0.982614839,0.257109336
0.73967932,0.317946206
0.145692309,0.245978282
0.334454394,0.207210464
0.665222223,0.304228824
0.530849193,0.312572284
0.444710084,0.216541867
0.19351733,0.245327376
0.61309039,0.229842802
0.34708635,0.247988665
0.383317613,0.253092698
0.274256174,0.188904871
0.47433118,0.233399056
0.598225109,0.299029201
0.09340548,0.310946979
0.176362008,0.258707013
0.831234754,0.18042739
1.070309765,0.235663573
0.187455975,0.271313803
0.763247248,0.310979726
1.063604814,0.226711762
0.368200768,0.259948644
0.447728381,0.265949595
0.366682062,0.29656068
0.27039172,0.280514479
0.742081489,0.271845106
0.689108294,0.269084393
0.183638167,0.297156497
0.609287936,0.260691595
0.430561463,0.28054778
0.014477809,0.219166374
0.402479438,0.197730023
0.303086944,0.250410573
0.975308123,0.263020988
0.25286574,0.273153388
0.785619109,0.162049425
0.3291612,0.271519733
0.672834192,0.2607342
1.008916856,0.250636993
0.786332072,0.264497696
0.096894878,0.288432521
0.18080119,0.221318903
0.114952218,0.287486844
0.103216196,0.258234068
0.505976308,0.344785176
0.477805169,0.248594208
1.058112234,0.277069804
0.34096189,0.318245428
0.478838007,0.227244353
0.940382272,0.223493221
0.283899237,0.361213748
0.372983087,0.249850837
0.220842052,0.321717484
0.58908283,0.235517004
0.165496517,0.298061889
0.649615095,0.222661617
0.492799118,0.259375356
0.425654754,0.202893186
0.650617781,0.180020044
0.121033869,0.310141416
0.305170932,0.23063714
0.062298179,0.221133957
1.031895194,0.225069916
0.421228427,0.228185774
0.170913816,0.231900866
1.28735598,0.284574883
0.2322171,0.19861493
0.890386039,0.221473419
0.594174611,0.271706886
0.636342015,0.317393735
0.225399729,0.290668012
0.017961674,0.262120861
0.926198241,0.220425734
0.151462472,0.203023534
0.257671617,0.202414983
0.674297765,0.227759126
0.274914687,0.246819981
0.8377608,0.223763931
0.294541404,0.348257407
0.440131287,0.249539995
0.917736859,0.250845761
0.749770908,0.275423388
0.301551689,0.250022216
0.543707377,0.207475643
0.011836292,0.375579349
0.297096101,0.249229533
0.074145166,0.314276137
0.429005557,0.383743089
0.574294039,0.284771731
0.153749313,0.306230468
0.504574042,0.390494975
0.42395206,0.286739474
0.459144496,0.226726154
0.355184656,0.174956994
0.234461696,0.199991225
0.286746285,0.257385227
1.564364108,0.240014536
0.318514403,0.201877227
0.613741985,0.223881467
0.094001216,0.257780883
0.162821768,0.252393101
0.951139206,0.357919523
0.324797837,0.241933613
0.201671909,0.2222172
0.33556922,0.249942017
0.192814483,0.282642007
0.234129902,0.245258434
0.809278039,0.161735709
1.079107686,0.352184592
0.042481016,0.285865862
0.480729335,0.364141989
0.589484234,0.258908214
1.166352463,0.246195418
0.167282348,0.325269807
0.333653089,0.238238015
0.314868321,0.268866806
0.43885002,0.245525003
0.411333168,0.307265659
0.076599581,0.286629602
0.629845146,0.22193942
0.119774377,0.297310963
0.577958597,0.254599717
1.709749015,0.16307824
0.133126291,0.229952498
0.065710386,0.29182839
0.275547087,0.302315711
0.804825667,0.272224499
0.354748446,0.22349396
1.96039099,0.231534178
0.782217498,0.177758747
0.126043772,0.341441863
0.242250768,0.20653682
0.448451398,0.221636219
0.719333101,0.259747055
0.64158567,0.26889871
1.658798628,0.22792289
0.437956546,0.316717245
0.237244675,0.223401961
0.265967927,0.24456559
0.506834608,0.23821871
1.034030417,0.296573899
0.814934013,0.211219085
0.325416382,0.308312558
0.498951789,0.227516292
0.41044388,0.278433847
0.135570659,0.293099733
1.10524811,0.237833908
0.134552859,0.273517403
0.087665288,0.267934058
0.35764324,0.193204258
0.783024002,0.246327614
0.081508946,0.298064426
0.545910368,0.356026653
1.31723164,0.25400855
0.682026667,0.229264559
0.260852768,0.29498485
0.166016175,0.237710923
0.556895112,0.166298942
0.832929544,0.202424522
0.029974115,0.282730764
0.402542674,0.257200036
0.558923596,0.204661978
0.153082998,0.279856326
0.7346099,0.315247512
0.511142638,0.255177914
0.049972522,0.227605986
0.321670568,0.305153596
0.392566431,0.235829245
0.632986791,0.229595419
1.391985138,0.148896581
0.871503138,0.248396694
0.162805338,0.230588729
1.195756478,0.326476043
0.682572043,0.262913409
0.314129122,0.290698209
0.550804791,0.256653927
0.769736496,0.207015073
1.480080225,0.212147631
0.13519822,0.386293121
0.315342476,0.3419358
0.292425172,0.265438445
0.428868605,0.272374584
0.033679346,0.187965856
0.993341608,0.237426114
0.238703885,0.258230604
0.54887496,0.23821123
0.451205004,0.305674328
0.793777106,0.208026565
0.232881897,0.293170746
0.263921329,0.274897356
0.153179673,0.261230375
0.622877694,0.236701584
0.608114596,0.260896469
0.499799123,0.191030618
0.260807532,0.193102087
1.002453954,0.303638088
0.261148829,0.244504476
0.937329638,0.154232434
1.125102541,0.202324558
0.642134729,0.263563089
0.46131581,0.287288999
0.426690847,0.279474647
0.282825186,0.297574929
0.702526642,0.35504655
0.383197441,0.199056849
0.710139857,0.230078884
0.521771016,0.221814559
0.935739492,0.304442649
1.309756142,0.189005261
0.600782888,0.307800188
1.412737808,0.209795877
0.207991211,0.292225009
0.209236482,0.258035611
0.101006841,0.270084522
0.512655498,0.1859689
0.812634182,0.227228638
0.538760112,0.321372969
0.059277033,0.321405747
0.356784707,0.267284967
0.633925575,0.268184989
0.604596529,0.291854726
0.428432128,0.287779541
0.435665215,0.266926254
0.581038086,0.255395181
0.821169477,0.287819029
0.211370243,0.250739724
0.334529552,0.255275193
0.633974497,0.236151475
0.42054107,0.315145018
0.30811963,0.252120729
0.16426969,0.298454607
0.350789921,0.200717399
0.643560624,0.171388909
0.96806956,0.212383115
0.25403402,0.322701472
0.676003706,0.216831419
0.119191006,0.244238006
0.678775308,0.23901472
0.741874887,0.214544135
0.525628832,0.270851688
0.277605408,0.294224885
0.163577484,0.192476066
0.616763181,0.218649745
0.600053391,0.301432722
0.109106773,0.209973098
0.043684704,0.27952788
0.303016967,0.260909425
0.23889904,0.16693044
0.288779207,0.297042729
0.381574971,0.215888737
0.445714899,0.245014214
0.278207292,0.312338575
0.557066042,0.221967181
0.364541107,0.301160371
0.818474352,0.271825554
1.120645263,0.256458292
0.66782285,0.226896636
0.147733934,0.265737597
0.750066119,0.224218359
0.430537136,0.223038345
0.735181361,0.223254943
0.245732192,0.365083404
0.306607912,0.303089869
0.143200642,0.33322707
0.11457704,0.32889798
0.404962271,0.255727745
0.199812807,0.258104872
0.149595691,0.366819683
0.094832658,0.217388695
0.687654683,0.254373247
0.569958208,0.302390608
0.05914445,0.225204905
0.156125068,0.259502478
0.966866612,0.299468037
0.061038326,0.250452363
0.616012375,0.339970568
1.108264598,0.219243795
0.205376388,0.350549258
0.716574688,0.306683241
0.914071582,0.329645131
0.483181682,0.198326267
0.430611227,0.251272084
0.472734478,0.143792071
0.451015254,0.227918972
0.144645252,0.251643519
0.505135977,0.311162781
0.894647432,0.253760567
0.298221088,0.255545705
0.473638635,0.300506724
0.182286819,0.232541384
0.563080568,0.2224802
1.898287672,0.259048921
0.595396628,0.172132181
1.051244034,0.207964435
0.287477568,0.269540954
0.454465809,0.243226129
0.443594326,0.210252711
0.393798406,0.218329487
0.277437459,0.253342613
0.324868355,0.244046506
0.739166578,0.18329583
0.147748854,0.288914144
1.282547995,0.219058989
0.481981202,0.273214109
0.42452529,0.250164975
0.999415939,0.222428281
1.796602944,0.208563628
0.589994876,0.24956347
0.681320407,0.338822464
0.353457912,0.257463175
0.231742567,0.208218469
0.20113953,0.245564765
1.185980835,0.224402205
0.380132889,0.298807067
0.241620125,0.22120153
0.652672898,0.175977198
0.130480743,0.255807167
0.791944927,0.359184894
0.844902001,0.321160247
0.319440952,0.267123128
0.580505675,0.318000964
1.925804664,0.262539837
0.147814632,0.291563123
1.232282118,0.290404179
0.100012589,0.281258614
0.419640089,0.284768847
0.136690563,0.270458795
0.153073779,0.266397768
0.716720528,0.275943738
0.117440392,0.251899438
0.196559299,0.263945169
0.337671285,0.233817196
0.698905716,0.244683526
0.332068152,0.3089589
0.292909557,0.286495635
0.262700319,0.252053859
0.828199049,0.226920909
2.028239773,0.244124733
0.257818316,0.206324754
0.58785303,0.241774676
0.322323854,0.311072513
0.356404533,0.215389327
0.179825869,0.370717535
0.053636415,0.289359947
0.447123743,0.325532845
0.611353111,0.247629328
0.900790889,0.228990754
0.486037886,0.221894243
0.239099441,0.28554069
0.109217049,0.286007576
0.049341876,0.269536421
0.139043068,0.367573974
0.197746988,0.297638457
1.000106487,0.210202948
0.27925425,0.283594296
0.324831144,0.212785634
0.419159253,0.257320001
0.139739619,0.204018239
0.093295559,0.326327719
0.977665576,0.201829881
0.726184743,0.27194327
0.708114453,0.273153848
0.328590858,0.274987798
0.5190113,0.338142837
0.354998314,0.28193157
1.164579231,0.24816457
0.228938257,0.244522057
0.092878815,0.224486234
0.313094278,0.167337384
0.669612041,0.178126404
0.030736666,0.288499313
0.697350426,0.159270646
0.347213103,0.223552025
0.223636271,0.233282105
0.962576483,0.341079405
0.609884499,0.255856557
0.236304198,0.293473457
0.303293235,0.282409402
0.343726222,0.369064778
0.078534623,0.25311116
0.209500079,0.242174296
0.414299251,0.263177991
0.192436355,0.318849547
0.356775186,0.313817531
0.461023923,0.297995625
0.193284443,0.278837076
0.521746065,0.264742087
0.666095222,0.2415942
0.361849537,0.332598436
0.028571776,0.246304533
0.374406513,0.250050884
0.15624084,0.301355231
0.402463441,0.237707401
0.982239971,0.197232393
0.957101942,0.236616455
0.858211714,0.252165256
1.711489708,0.221705882
0.073500707,0.274410552
0.23649761,0.298585607
1.036948785,0.21247502
0.405489833,0.230384886
1.873803005,0.246368667
0.275878816,0.23470025
0.655640457,0.288578547
0.417247056,0.309164682
0.890922801,0.320678412
0.213827855,0.261139176
0.896825265,0.235406419
0.60026984,0.199231812
0.524203813,0.24561637
0.326738555,0.242851218
2.075568885,0.16916253
0.369398358,0.210175798
0.151685883,0.234203686
0.360962986,0.338704022
1.073411473,0.162453637
0.514177076,0.272145605
0.645532671,0.265373893
0.097586558,0.306561415
0.790317017,0.225400379
1.123123953,0.207965576
0.193483178,0.238606531
0.234663112,0.331208669
0.042404467,0.323618261
0.177788419,0.335836966
0.058427721,0.270281495
0.052685793,0.328965654
1.146958237,0.226991296
0.283116324,0.324255511
0.191538576,0.260277819
0.305118367,0.223708328
0.054786924,0.269472281
0.113501846,0.234438748
0.255691641,0.210519109
0.864754305,0.213499879
0.180465805,0.246312376
1.717837855,0.276265879
0.296478832,0.193975944
0.89262687,0.198549511
0.456833227,0.23961816
0.094501284,0.245847002
0.067663387,0.243253524
0.748984,0.167079526
0.234978748,0.326395226
0.402166389,0.340296585
0.380199241,0.258338988
0.345054243,0.281897935
0.539664342,0.189534897
1.001765569,0.220808562
0.293403791,0.261007244
0.088932717,0.271797544
0.358367215,0.312330987
0.353077473,0.274300851
0.976323824,0.263375248
1.210872647,0.239780763
0.928660568,0.285975166
0.096651782,0.364040138
0.531033148,0.293051997
0.221388244,0.371732525
0.292168016,0.281156108
0.13065872,0.292508407
1.493358391,0.188300832
0.269362726,0.274092539
0.614868014,0.20252394
0.179633866,0.282351149
0.041215148,0.207081975
0.559685203,0.250349633
2.035512421,0.191282688
0.090085948,0.171103496
0.382044193,0.299336316
0.508837577,0.398015229
0.169712486,0.298336981
0.336184624,0.235972325
0.87440765,0.239119305
0.61793816,0.223701506
0.309261752,0.327725209
0.14130304,0.308053281
0.173930202,0.286643766
0.963955016,0.26761141
0.608407833,0.275951801
0.969865598,0.202305412
1.934587751,0.116160455
0.393926421,0.275628261
1.349682196,0.346090591
0.120178327,0.3380227
1.19298568,0.239897603
0.764604077,0.202183192
1.014025607,0.314337615
0.270035702,0.279755703
0.756897595,0.269817934
0.087385618,0.244452796
0.512899378,0.242066852
0.341929538,0.272080843
1.569489397,0.208158444
0.363025952,0.28731507
0.503884828,0.236218696
0.307692378,0.262130033
0.747481166,0.33696812
0.18883939,0.209029334
0.281381799,0.2209939
0.194207051,0.159051038
0.223160964,0.190950091
0.526508167,0.226763774
0.769583066,0.24003398
0.173251081,0.299766506
0.16669771,0.25614688
0.296360974,0.246684043
0.252793291,0.257078276
0.48053832,0.26369763
0.831219864,0.221992598
0.447268891,0.351104133
0.527065832,0.270298442
0.120974855,0.205740013
0.097037877,0.217762631
0.633183538,0.289439148
0.754963089,0.24234113
0.41227729,0.158836349
1.221014681,0.227724553
0.514585153,0.327717794
0.074368944,0.317002656
0.271763138,0.265652874
0.270969003,0.258025231
0.231587816,0.234409598
0.958565797,0.187988191
0.475591206,0.272550196
0.342651584,0.34473765
1.099540285,0.247204367
0.393483874,0.309815688
0.360132604,0.2983694
0.283051864,0.236666984
0.586098226,0.249505963
0.220122022,0.194425314
0.500112424,0.294725358
0.356048279,0.321926186
0.409489812,0.253583728
0.669950889,0.191118297
1.15706914,0.268515607
0.939866908,0.305628127
0.204809657,0.231034613
0.152161502,0.261388774
0.570965556,0.295064535
0.309754191,0.246843676
0.445361643,0.254106097
0.886697089,0.272684515
0.043514651,0.241203247
0.447503405,0.333691949
0.661013423,0.202242807
0.295903784,0.26637536
0.819563368,0.224353439
0.40241866,0.280121394
0.104503402,0.252415714
0.430359352,0.286875166
0.876711569,0.200821374
0.202952005,0.205376338
0.056453714,0.351288144
0.440193084,0.301280443
0.746692103,0.228240404
0.250330883,0.177337754
0.753463881,0.196511072
1.132177693,0.151726519
0.154840667,0.319160282
0.711014882,0.341711881
0.412658104,0.320821365
0.370726845,0.259292247
0.961941059,0.27409043
0.334313195,0.246157771
0.496943922,0.217816496
0.607387526,0.247245708
0.053848073,0.275147061
0.04483535,0.290885318
0.256928254,0.308266787
0.314052163,0.222722293
0.236600824,0.331556036
0.285887342,0.263429815
1.377018458,0.238746212
0.083077024,0.205163168
0.192726632,0.294804806
0.154440533,0.24583072
0.281972321,0.294214007
1.078055347,0.244982294
0.462446103,0.231099043
0.342644505,0.255651288
0.131813656,0.283399934
0.574232714,0.266413934
0.391501748,0.282617446
0.072501668,0.226678809
1.051202748,0.190588294
0.467612191,0.233853292
0.139452692,0.291511745
0.545545266,0.299702777
0.7043524,0.224623895
0.164129052,0.223938187
0.048512972,0.231541352
0.178558625,0.286376058
1.002200249,0.254625679
0.290647174,0.267403496
1.274010796,0.202207256
0.195030873,0.227148649
0.775981454,0.190459028
0.17340518,0.282641399
0.437920358,0.200277305
0.373282122,0.257003945
0.333760204,0.241966884
0.816906225,0.269303021
1.057693981,0.211331058
0.672587567,0.198957511
0.182405889,0.297800044
1.006542699,0.248525285
0.503514055,0.276726007
0.177350137,0.260204316
1.629985685,0.22331828
0.349351588,0.253795907
0.622207949,0.183345999
0.88662948,0.182136425
0.400573654,0.263905233
0.519055382,0.270959655
0.481035467,0.197172886
0.679399818,0.248650209
0.683935371,0.254532453
0.635746194,0.242447651
0.225203768,0.254916151
0.285626331,0.259956783
0.390328678,0.251114804
1.404855921,0.230767184
0.454017517,0.15973448
0.848508819,0.303533783
0.214075475,0.309355436
0.644101898,0.242905881
0.579713355,0.290586007
0.218940504,0.296178024
0.081469449,0.310640152
0.187355095,0.229425575
1.23855005,0.205914103
0.265690456,0.235660705
0.191877678,0.291912458
0.171971178,0.293861959
0.293344861,0.250405195
0.379581281,0.274046562
0.215818261,0.326236356
0.541565253,0.215246703
0.028979748,0.311247701
0.380047729,0.237288898
0.318142949,0.248796444
0.396991528,0.255559339
0.07402459,0.206495089
0.290850216,0.305572036
0.447401365,0.264122237
0.354264451,0.35427709
1.317437371,0.220170659
0.889585574,0.23957944
0.509313042,0.298950939
0.701683554,0.215473617
0.403704527,0.298436785
0.328332735,0.352857667
1.31632372,0.23590281
0.221536146,0.34700594
0.99345695,0.259632248
0.551649269,0.308833242
0.116314945,0.287927656
0.946268415,0.225141491
0.860783831,0.210956001
0.092495633,0.334448462
0.47553116,0.193513238
0.560898462,0.291486192
0.113658573,0.288002106
0.236282792,0.23556652
0.692749745,0.25020591
0.967401785,0.172487346
0.246453036,0.253595167
0.555772879,0.199002756
0.899327697,0.175614364
0.305806963,0.356417643
0.105135241,0.29127759
0.897752834,0.253901352
0.655952318,0.234841647
0.329437128,0.241570332
0.134720689,0.338158001
1.115279168,0.300417165
0.530169747,0.288441829
0.891501942,0.325673323
0.893387603,0.183006043
0.070317991,0.345347309
1.018560536,0.236499821
0.3723294,0.327472011
0.106859161,0.336923318
0.399587579,0.240478001
1.210872647,0.239780763
0.360912797,0.214458163
0.069336921,0.311462041
0.408453091,0.204500958
0.181564055,0.28826699
0.394829854,0.345558027
0.231367141,0.313990207
0.494241269,0.275713358
1.368344914,0.27817447
1.02904173,0.348432308
0.384636406,0.281068431
0.311006814,0.277458976
0.989534004,0.271385253
0.542139849,0.249681973
0.237119918,0.345817025
0.653053391,0.252057189
0.978024763,0.231022724
0.706258986,0.296265991
1.160965062,0.233509636
0.309509362,0.269826866
0.58834309,0.228365927
0.620164124,0.275630331
0.149178376,0.191152226
0.401669108,0.241462265
0.231552316,0.219342728
0.087258267,0.342968815
0.17689406,0.254466273
0.560578554,0.214415284
0.298366321,0.243630585
0.050653313,0.275660757
0.083354565,0.224110529
0.187937808,0.170347448
0.446349639,0.337658533
0.466326795,0.264089903
1.344345563,0.289254147
0.772141199,0.27572906
0.064511422,0.286414509
1.054434632,0.226796428
0.221062258,0.235831505
0.922937346,0.292957715
0.267548873,0.204680431
0.157400826,0.263222836
0.167078713,0.401455239
0.354303259,0.205376045
0.168493264,0.207811115
0.541368926,0.208071319
0.413403965,0.295338416
0.338785203,0.260574255
0.320464615,0.277426394
0.335415675,0.21675412
0.293750507,0.370049547
0.25430929,0.251143151
0.937340518,0.276999482
0.180775388,0.256778752
1.264809079,0.323354403
0.325756547,0.206540998
0.079385388,0.29948233
0.525859252,0.187746228
0.29015759,0.170648386
0.090906717,0.303131738
0.218764579,0.256756671
0.440871592,0.282332333
0.284376213,0.252713185
0.621781712,0.282306715
1.682981297,0.181638713
1.47228708,0.144204878
0.813544367,0.177199285
0.480407839,0.31947686
0.14814918,0.283213477
0.396957216,0.313620248
1.195756478,0.326476043
0.147166882,0.227500498
0.119025905,0.239336054
0.262747145,0.245758052
0.103191344,0.211579506
0.73421142,0.263512357
0.319067829,0.299210713
0.118368272,0.27397164
0.123332295,0.243940095
1.258400467,0.254926627
0.440608871,0.286862793
0.858423621,0.180995888
0.15023447,0.199098381
1.284720564,0.243822042
0.561945131,0.26101481
0.250212696,0.193584412
0.47218487,0.277418974
0.149772245,0.235142758
0.544480443,0.266119509
0.527684162,0.253055656
0.817003611,0.164126915
0.412392921,0.22458898
0.293833592,0.276765693
0.282145963,0.255299405
0.050700421,0.237741779
1.11799943,0.204074473
0.461184506,0.254909324
0.469288374,0.244715886
0.504899192,0.220904114
0.047735174,0.209574196
0.300518978,0.291842337
0.854852024,0.303996909
0.212054507,0.329208766
0.200330623,0.311102898
0.625912022,0.379416031
0.735568724,0.324896017
0.270889916,0.325795172
0.542516619,0.18596705
0.411590141,0.315677276
0.501859786,0.234030528
1.187164003,0.183076996
0.311936362,0.231758492
0.178060582,0.271420642
0.590576504,0.263705924
0.712860743,0.201687393
0.623200562,0.26179258
0.705312806,0.243197015
0.09595654,0.264375985
0.30865727,0.315482614
2.166201453,0.095676765
0.367482635,0.247502236
0.841179826,0.237941802
0.287667373,0.28551467
0.836630875,0.282036111
0.591566811,0.298126914
0.93083922,0.283723342
0.022680621,0.30654317
1.521722477,0.202257845
0.396685517,0.30586525
0.362638239,0.203392588
0.414791987,0.20011398
0.281304971,0.264680018
0.217531778,0.201103813
0.254782793,0.276033559
0.685035052,0.257029589
0.203670915,0.250884139
0.182405889,0.297800044
0.381769924,0.250843328
0.219774299,0.241393165
0.314440008,0.243576278
0.645243212,0.234516862
0.692675204,0.280991349
0.577356715,0.240747797
0.671003771,0.14594262
0.335387791,0.20895321
1.08863193,0.334009974
0.423387547,0.303468086
0.593993506,0.240522851
0.060673212,0.227672402
0.507726945,0.291107706
0.342304095,0.196227878
0.480011323,0.337350392
1.333452388,0.254541871
0.437659712,0.273345448
0.853410141,0.258423279
0.667693025,0.362998467
0.142560707,0.257960324
0.098607528,0.321180643
0.089375303,0.246696614
0.216976921,0.210222953
0.333475028,0.281835538
0.900879463,0.257194243
0.505956051,0.312982141
0.399754409,0.262219437
0.749412277,0.21631362
0.409650163,0.229563413
0.612552436,0.227724266
0.315634922,0.28386243
0.519576058,0.255323745
0.495814838,0.276232986
0.827424641,0.250661693
0.09531728,0.271067521
0.858632364,0.240667035
0.072458134,0.24775501
0.152703378,0.264821932
0.201416139,0.244967843
0.468449541,0.264519529
0.251220741,0.322559976
0.177611668,0.272868319
0.573836881,0.291243949
0.43998627,0.342479306
0.517750153,0.252393868
0.423688944,0.237644079
0.396238467,0.228308168
0.41658265,0.25784965
0.196765625,0.20682083
0.079219715,0.324160243
0.171221642,0.274732738
0.596784891,0.305310933
0.758036438,0.270488588
0.441870611,0.232470321
0.376201733,0.228756408
0.363474029,0.236054536
0.584067443,0.282218915
0.999039416,0.222892693
0.285790027,0.192555766
0.557240851,0.27902275
1.130628719,0.245196862
0.244416951,0.198133526
0.218042266,0.305136329
0.47903546,0.312439674
0.315749717,0.187034612
0.337761871,0.219698662
0.96110334,0.200513331
0.220182389,0.26402224
0.423274423,0.282257565
0.437102968,0.259022376
1.050298243,0.270044268
0.414413261,0.276356251
0.240535818,0.269211146
0.434337222,0.250416051
0.259576535,0.275916588
0.27501838,0.224381854
0.19733182,0.349570156
1.051829272,0.206631263
0.043166272,0.210328731
0.452285363,0.319162294
0.221265319,0.32328127
0.148219821,0.301876635
0.557342944,0.255527812
0.419214914,0.222838801
0.464326306,0.231719986
0.053719785,0.22785469
0.063305115,0.259144766
0.216934184,0.228224303
0.415977685,0.327069282
0.137394381,0.239420223
0.616927335,0.232388646
0.132799162,0.26823028
0.02493511,0.272875489
0.053659244,0.234496762
0.343123865,0.313476797
0.998685943,0.212140349
0.76196516,0.256636898
0.490511126,0.230029167
0.646202262,0.270470982
0.029645315,0.30425125
0.434907034,0.284726958
0.641976661,0.262207109
0.398425945,0.220873367
1.137590794,0.282850089
0.137908636,0.297766521
0.320526212,0.268657033
0.480472914,0.248646576
0.338745422,0.20175661
0.860689563,0.202937758
0.203176739,0.224236751
0.288335178,0.296450825
0.550758593,0.333680239
0.643499301,0.271413671
0.269483274,0.184774432
0.078785492,0.2352865
0.441471036,0.329000578
0.133799735,0.314258501
0.38806731,0.228702194
0.833978171,0.266542338
1.374290342,0.317681348
0.956618082,0.208137267
0.464639914,0.316828594
0.861515579,0.265272716
0.493175326,0.16488944
0.21202506,0.336946546
0.81742388,0.265951004
1.002586642,0.317356654
0.442275932,0.271749219
0.239190016,0.286526701
0.309570234,0.290372338
0.550026348,0.220688027
0.184028551,0.2616456
0.677130778,0.21968803
0.328063784,0.189732414
0.55936904,0.293087659
0.080473482,0.343667667
0.706844223,0.180812759
0.188303559,0.28727586
0.393098194,0.246959509
0.529345878,0.296286715
0.595209342,0.218316531
0.455409725,0.294170228
0.246146946,0.249877917
0.285342945,0.275186049
0.1189056,0.315694968
0.637762011,0.311786366
0.77506031,0.225197902
0.511972937,0.220990368
1.028211409,0.244557274
0.243623186,0.230505329
0.340083349,0.221938239
0.316860145,0.263308488
0.194320121,0.186373635
0.258358094,0.284084416
1.107139889,0.21214894
1.646650654,0.191214781
0.841079743,0.234702298
0.24838618,0.204577036
0.35706686,0.289753277
0.187258859,0.346204714
0.771564022,0.255367276
0.546153508,0.257391456
0.16279079,0.310918919
1.235996319,0.182161687
1.066837051,0.21445642
1.394155783,0.193707774
0.235861903,0.221487759
0.329085255,0.295280512
0.378683054,0.353882463
0.36903695,0.243251982
0.225853373,0.254825115
0.959226912,0.240518575
0.255184857,0.27686111
0.414002834,0.166531985
0.400399164,0.335225554
0.068297525,0.335875185
0.201565951,0.313006507
1.240837696,0.180519792
0.149518536,0.277382604
0.256508229,0.258927776
0.756148744,0.343690534
0.708123585,0.146792409
0.356525537,0.299335111
0.045037945,0.236754696
0.439891161,0.202811356
0.052076532,0.312587672
0.778203028,0.2876388
0.233073219,0.20114181
0.380998969,0.173149324
0.407982058,0.268910984
0.326730415,0.23675035
0.090872848,0.172238474
0.490579714,0.291688419
1.225168097,0.259689349
0.313856596,0.373596636
0.499137372,0.258727431
0.711619565,0.25677545
1.030987984,0.310895243
0.366896523,0.256739742
0.866527763,0.228969797
0.0756112,0.316166612
1.559156461,0.19069051
0.042553578,0.329133346
0.504845485,0.292664942
0.247916584,0.265700636
0.348988688,0.296122583
0.569692828,0.264153176
0.617302375,0.262385341
0.409961429,0.195469108
1.357573327,0.215417989
0.362759295,0.26833191
0.511406081,0.333483378
0.169456221,0.185981994
0.119111562,0.308022604
0.313268127,0.275614844
0.338742249,0.266655792
0.323981194,0.329880721
0.387946278,0.277729665
0.099995135,0.197851434
0.759470201,0.240938669
0.680723987,0.223493182
0.358447325,0.245314477
0.306064482,0.194003648
0.155088217,0.295677893
0.554190115,0.241673379
1.331966775,0.149668192
0.450396758,0.259855888
0.127890061,0.311871684
0.292571187,0.357851906
0.131273322,0.327672269
0.63695648,0.325586588
0.951066472,0.321634954
0.142733287,0.332769958
0.465171169,0.269119201
0.340174786,0.24738305
0.562801333,0.213538308
0.690141453,0.147309236
0.372331503,0.278754956
1.159640673,0.175836739
0.04798438,0.289280912
0.779944311,0.302987016
0.404331397,0.197288004
0.903387568,0.252953983
1.034404233,0.279421027
0.403503861,0.238368344
0.617636083,0.162064397
0.281723405,0.200988681
0.441663199,0.172216011
0.182247536,0.247461375
0.489598396,0.243348454
0.174213449,0.286907092
0.64937738,0.297569042
0.840649368,0.172295073
0.772570998,0.264761936
0.990669448,0.130661853
0.338001596,0.300765139
0.565456789,0.264884335
0.095463376,0.154475681
0.766291006,0.233870034
0.741139586,0.206713508
1.060042556,0.27087159
0.281872385,0.26340308
0.455704386,0.269138625
0.179484565,0.280254947
0.276222999,0.253968177
1.215358049,0.155545803
0.054194043,0.246979963
0.579971965,0.260537308
0.173540303,0.231300016
0.303081771,0.276699955
0.54093092,0.26010628
0.165478869,0.298993212
0.193991612,0.282120971
0.11839109,0.175784394
0.959238348,0.253373492
1.249165611,0.152069028
0.709135801,0.234875612
0.407246145,0.243535229
0.537906369,0.180348008
0.849145985,0.186196178
0.164002414,0.233168616
0.124999034,0.283313984
0.330554925,0.204484108
0.223994044,0.293010847
0.49243211,0.298778215
0.325341848,0.316958144
0.328193876,0.226440406
0.400095066,0.224579189
0.224872203,0.274100428
0.345743703,0.225500483
0.145746135,0.273945523
0.548069751,0.199810781
0.421525881,0.247409455
0.297999008,0.361783219
0.552512241,0.223271035
0.383111549,0.300347285
0.140258973,0.337467385
0.237364425,0.221800873
0.25689483,0.285574957
0.174049267,0.327259966
0.473195787,0.338447395
0.132670164,0.283152551
0.340036701,0.201606724
0.308745384,0.279343428
0.340319707,0.285864628
0.213378315,0.266206868
0.637084281,0.234366806
0.609928942,0.329240865
0.782286176,0.29509603
0.208646382,0.259395578
0.358038293,0.260834119
0.497854314,0.244372465
0.628854292,0.261882415
0.672905799,0.204715972
0.165288983,0.252379552
0.158728964,0.229591147
0.554494596,0.195113262
0.236557769,0.32659433
1.086961402,0.318290509
0.858318982,0.203439611
0.364860213,0.249687871
0.24565325,0.290877929
0.382311863,0.255597315
0.108906901,0.367211676
0.212867688,0.290559995
0.704460593,0.210596317
1.085539831,0.264816565
0.354938517,0.261942317
0.766811129,0.31976577
0.563611106,0.180681963
0.827872381,0.250074832
0.45820232,0.233383208
